bing	181	discovery net	0.0
bing	182	dissolved gas analysis	0.0
bing	183	distributed computing	0.0
bing	184	distributed web crawling	0.0
bing	185	divergence-from-randomness model	0.0
bing	186	document retrieval	0.0
bing	188	don swanson	0.0
bing	189	donald b. crouch	0.0
bing	190	dot-com bubble	0.0
bing	191	dots-and-boxes	0.0
bing	192	dracula	0.0
bing	193	drug discovery	0.0
bing	195	early-arriving fact	0.0
bing	196	educational data mining	0.0
bing	197	electrical power	0.0
bing	198	electronic health records	0.0
bing	199	eli pariser	0.0
bing	200	emanuel goldberg	0.0
bing	201	enterprise search	0.0
bing	202	environment for developing kdd-applications supported by index-structures	0.0
bing	203	eugene garfield	0.0
bing	204	europe	0.0
bing	205	european conference on machine learning and principles and practice of knowledge discovery in databases	0.0
bing	206	european summer school in information retrieval	0.0
bing	207	evolutionary computation	0.0
bing	208	exalead	0.0
bing	209	excite	0.0
bing	210	experian hitwise	0.0
bing	211	expert system	0.0
bing	212	expertise finding	0.0
bing	213	exploratory data analysis	0.0
bing	214	extended boolean model	0.0
bing	215	extract, transform, load	0.0
bing	216	f-score	0.0
bing	217	f. wilfrid lancaster	0.0
bing	218	fico	0.0
bing	219	facebook	0.0
bing	220	fact (data warehouse)	0.0
bing	221	fact table	0.0
bing	222	factor analysis	0.0
bing	223	federated search	0.0
bing	224	file transfer protocol	0.0
bing	225	filter bubble	0.0
bing	226	first amendment to the united states constitution	0.0
bing	227	focused crawler	0.0
bing	228	forestle	0.0
bing	229	formal methods	0.0
bing	230	forrester research	0.0
bing	231	functional programming	0.0
bing	232	fuzzy retrieval	0.0
bing	233	gnu project	0.0
bing	234	gartner	0.0
bing	235	general architecture for text engineering	0.0
bing	236	generalized vector space model	0.0
bing	237	genetic algorithms	0.0
bing	238	genetics	0.0
bing	239	genieknows	0.0
bing	240	genres	0.0
bing	242	gerard salton	0.0
bing	243	gerard salton award	0.0
bing	246	goodsearch	0.0
bing	248	google bombing	0.0
bing	249	google drive	0.0
bing	251	google effect	0.0
bing	252	gopher (protocol)	0.0
bing	253	graph theory	0.0
bing	254	grid computing	0.0
bing	255	guruji.com	0.0
bing	256	holap	0.0
bing	257	html	0.0
bing	258	hans peter luhn	0.0
bing	259	harmonic mean	0.0
bing	260	health insurance portability and accountability act	0.0
bing	261	herman hollerith	0.0
bing	262	hitwise	0.0
bing	263	hotbot	0.0
bing	264	human%e2%80%93computer information retrieval	0.0
bing	265	human%e2%80%93computer interaction	0.0
bing	266	human rights	0.0
bing	267	hypertext	0.0
bing	268	ibm	0.0
bing	269	ieee	0.0
bing	270	ill-posed	0.0
bing	271	image processing	0.0
bing	272	image retrieval	0.0
bing	273	imperial college london	0.0
bing	274	independency	0.0
bing	275	index (database)	0.0
bing	278	informatics (academic field)	0.0
bing	279	informationweek	0.0
bing	280	information retrieval facility	0.0
bing	281	information access	0.0
bing	282	information architecture	0.0
bing	283	information extraction	0.0
bing	284	information integration	0.0
bing	285	information management	0.0
bing	286	information need	0.0
bing	287	information overload	0.0
bing	288	information retrieval	0.0
bing	289	information retrieval applications	0.0
bing	290	information science	0.0
bing	291	information seeking	0.0
bing	292	information society	0.0
bing	293	information technology	0.0
bing	294	information theory	0.0
bing	295	infoseek	0.0
bing	296	initial public offering	0.0
bing	297	inktomi (company)	0.0
bing	298	institutional memory	0.0
bing	299	insulator (electrical)	0.0
bing	300	intellectual freedom	0.0
bing	301	intellectual property	0.0
bing	302	interactive visualization	0.0
bing	303	international conference on very large data bases	0.0
bing	304	international standard book number	0.0
bing	305	internet search engines and libraries	0.0
bing	306	interpreter (computing)	0.0
bing	307	inverted index	0.0
bing	308	iterative algorithm	0.0
bing	309	j. c. r. licklider	0.0
bing	310	jasis	0.0
bing	311	jhepwork	0.0
bing	312	jacquard loom	0.0
bing	313	java (programming language)	0.0
bing	314	java data mining	0.0
bing	315	john nunn	0.0
bing	316	john seward	0.0
bing	317	joseph marie jacquard	0.0
bing	318	jughead (computer)	0.0
bing	319	jughead jones	0.0
bing	320	jumpstation	0.0
bing	321	kdd conference	0.0
bing	322	knime	0.0
bing	323	kxen inc.	0.0
bing	324	karen spa�rck jones	0.0
bing	325	keypunch	0.0
bing	327	kluwer academic publishers	0.0
bing	328	knowledge discovery	0.0
bing	329	knowledge organization	0.0
bing	330	knowledge visualization	0.0
bing	331	lionsolver	0.0
bing	332	language model	0.0
bing	333	latent dirichlet allocation	0.0
bing	334	latent semantic analysis	0.0
bing	335	latent semantic indexing	0.0
bing	338	library and information science	0.0
bing	339	linkrot	0.0
bing	340	list of computer science conferences	0.0
bing	341	list of information retrieval libraries	0.0
bing	342	list of reporting software	0.0
bing	345	local search (internet)	0.0
bing	346	logic programming	0.0
bing	347	looksmart	0.0
bing	348	lycos	0.0
bing	349	matrix	0.0
bing	350	medlars	0.0
bing	351	mit	0.0
bing	352	ml-flex	0.0
bing	353	molap	0.0
bing	356	magellan (search engine)	0.0
bing	357	main page	0.0
bing	358	mark mccahill	0.0
bing	359	market basket analysis	0.0
bing	360	mass surveillance	0.0
bing	361	massachusetts institute of technology	0.0
bing	362	mathematical logic	0.0
bing	363	mathematics	0.0
bing	364	mcgill university	0.0
bing	365	mean reciprocal rank	0.0
bing	366	measure (data warehouse)	0.0
bing	367	medicine	0.0
bing	368	memory	0.0
bing	370	metadata	0.0
bing	371	metasearch engine	0.0
bing	372	microarchitecture	0.0
bing	374	microsoft analysis services	0.0
bing	375	mind maps	0.0
bing	376	mining software repositories	0.0
bing	377	missing data	0.0
bing	378	modeling and simulation	0.0
bing	379	montreal	0.0
bing	380	morgan kaufmann	0.0
bing	382	mugurdy	0.0
bing	383	multidimensional expressions	0.0
bing	384	multifactor dimensionality reduction	0.0
bing	385	multilinear subspace learning	0.0
bing	386	multimedia information retrieval	0.0
bing	387	multiprocessing	0.0
bing	388	multisearch	0.0
bing	389	multivariate statistics	0.0
bing	390	music information retrieval	0.0
bing	391	nltk	0.0
bing	392	named-entity recognition	0.0
bing	393	national bureau of standards	0.0
bing	394	national center for supercomputing applications	0.0
bing	395	national institute of standards and technology	0.0
bing	396	national security agency	0.0
bing	397	natural language toolkit	0.0
bing	398	natural language processing	0.0
bing	399	natural language search engine	0.0
bing	400	nature (journal)	0.0
bing	402	netscape	0.0
bing	403	network topology	0.0
bing	404	neural networks	0.0
bing	405	nicholas j. belkin	0.0
bing	406	nicholas jardine	0.0
bing	407	northern light group	0.0
bing	408	number theory	0.0
bing	409	numerical analysis	0.0
bing	410	oclc	0.0
bing	411	olap cube	0.0
bing	412	object-oriented programming	0.0
bing	413	online algorithm	0.0
bing	414	online analytical processing	0.0
bing	415	online search	0.0
bing	416	ontologies	0.0
bing	417	ontology (information science)	0.0
bing	418	opensearch	0.0
bing	419	open directory project	0.0
bing	420	open drive	0.0
bing	421	operating system	0.0
bing	422	operational data store	0.0
bing	423	oracle	0.0
bing	424	oracle data mining	0.0
bing	425	oracle machine	0.0
bing	426	orange (software)	0.0
bing	428	orthogonality	0.0
bing	429	oscar nierstrasz	0.0
bing	430	outline of information science	0.0
bing	431	overfitting	0.0
bing	432	overture	0.0
bing	433	pagerank	0.0
bing	434	paid inclusion	0.0
bing	435	parallel computing	0.0
bing	436	parsing	0.0
bing	437	pattern	0.0
bing	438	people's republic of china	0.0
bing	439	perl	0.0
bing	440	personal information management	0.0
bing	441	pharmacy	0.0
bing	442	philosophy of information	0.0
bing	443	picollator	0.0
bing	444	police-enforced anpr in the uk	0.0
bing	445	positive predictive value	0.0
bing	446	power transformer	0.0
bing	448	precision and recall	0.0
bing	449	predictive model markup language	0.0
bing	450	predictive analytics	0.0
bing	451	prentice hall	0.0
bing	452	preservation (library and archival science)	0.0
bing	453	principle of least astonishment	0.0
bing	454	privacy	0.0
bing	455	probabilistic relevance model	0.0
bing	456	probabilistic relevance model (bm25)	0.0
bing	457	procedural programming	0.0
bing	458	profiling practices	0.0
bing	459	programming language	0.0
bing	460	programming paradigm	0.0
bing	461	proximity search (text)	0.0
bing	462	pubmed identifier	0.0
bing	463	public library	0.0
bing	464	punched cards	0.0
bing	465	python (programming language)	0.0
bing	467	quantitative structure%e2%80%93activity relationship	0.0
bing	468	quantum computer	0.0
bing	469	query string	0.0
bing	470	question answering	0.0
bing	471	quora	0.0
bing	472	rolap	0.0
bing	473	r (programming language)	0.0
bing	474	ralph kimball	0.0
bing	475	rank order	0.0
bing	476	rapidminer	0.0
bing	477	reactive business intelligence	0.0
bing	478	real-time computing	0.0
bing	479	receiver operating characteristic	0.0
bing	480	regression analysis	0.0
bing	481	relational database	0.0
bing	482	relevance	0.0
bing	483	relevance (information retrieval)	0.0
bing	484	relevance feedback	0.0
bing	485	representational state transfer	0.0
bing	486	requirements analysis	0.0
bing	487	rexer's annual data miner survey	0.0
bing	488	robert m. hayes	0.0
bing	489	robert r. korfhage	0.0
bing	490	robert tibshirani	0.0
bing	491	robotics	0.0
bing	494	rocchio classification	0.0
bing	495	routing	0.0
bing	496	rule of inference	0.0
bing	497	russian federation	0.0
bing	498	sapo (company)	0.0
bing	499	sas (software)	0.0
bing	500	sas institute	0.0
bing	501	semma	0.0
bing	502	sigkdd	0.0
bing	503	sigmod	0.0
bing	504	smart information retrieval system	0.0
bing	505	spss modeler	0.0
bing	506	sql	0.0
bing	507	statistica	0.0
bing	508	scalability	0.0
bing	509	science, technology and society	0.0
bing	510	scientific american magazine	0.0
bing	511	searchme	0.0
bing	512	search engine watch	0.0
bing	513	search aggregator	0.0
bing	514	search directory	0.0
bing	515	search engine (computing)	0.0
bing	516	search engine (disambiguation)	0.0
bing	521	search oriented architecture	0.0
bing	522	selection-based search	0.0
bing	523	self-organizing map	0.0
bing	524	semantic web	0.0
bing	526	sensitivity and specificity	0.0
bing	527	sequence mining	0.0
bing	528	set theory	0.0
bing	529	sixth normal form	0.0
bing	530	slowly changing dimension	0.0
bing	531	social science research network	0.0
bing	532	social information seeking	0.0
bing	533	social search	0.0
bing	534	society for industrial and applied mathematics	0.0
bing	535	software	0.0
bing	536	software design	0.0
bing	537	software development process	0.0
bing	538	software engineering	0.0
bing	539	software release life cycle	0.0
bing	540	software testing	0.0
bing	541	sogou.com	0.0
bing	542	sorrell v. ims health, inc.	0.0
bing	543	spatial index	0.0
bing	544	spearman's rank correlation coefficient	0.0
bing	545	special interest group on information retrieval	0.0
bing	546	spell checker	0.0
bing	547	spider trap	0.0
bing	548	spreadsheets	0.0
bing	549	springer verlag	0.0
bing	550	sproose	0.0
bing	551	standard boolean model	0.0
bing	552	star schema	0.0
bing	553	statcounter	0.0
bing	554	statsoft	0.0
bing	555	statistical classification	0.0
bing	556	statistical inference	0.0
bing	557	statistical model	0.0
bing	558	statistical noise	0.0
bing	559	statistics	0.0
bing	560	stellar wind (code name)	0.0
bing	561	structured data analysis (statistics)	0.0
bing	562	subject indexing	0.0
bing	563	subspace clustering	0.0
bing	564	support vector machines	0.0
bing	565	supreme court of the united states	0.0
bing	566	surrogate key	0.0
bing	567	surveillance	0.0
bing	568	symbolic computation	0.0
bing	569	systems architecture	0.0
bing	570	tablebase	0.0
bing	571	tabulating machine	0.0
bing	572	telecommunication	0.0
bing	573	temporal information retrieval	0.0
bing	574	teoma	0.0
bing	575	test set	0.0
bing	576	text retrieval conference	0.0
bing	577	text corpora	0.0
bing	578	text mining	0.0
bing	579	tf-idf	0.0
bing	580	the american statistician	0.0
bing	581	theodor nelson	0.0
bing	582	theory of forms	0.0
bing	583	theory of computation	0.0
bing	584	tim berners-lee	0.0
bing	585	tony kent strix award	0.0
bing	586	topic-based vector space model	0.0
bing	587	total information awareness	0.0
bing	588	traffic analysis	0.0
bing	589	training set	0.0
bing	590	transaction processing	0.0
bing	591	trevor hastie	0.0
bing	592	true knowledge	0.0
bing	593	type theory	0.0
bing	594	ubm plc	0.0
bing	595	uima	0.0
bing	596	us congress	0.0
bing	597	ubiquitous computing	0.0
bing	598	uncertain inference	0.0
bing	599	united states national research council	0.0
bing	600	university of calabria	0.0
bing	601	university of geneva	0.0
bing	602	university of minnesota	0.0
bing	603	uplift modelling	0.0
bing	604	uppsala monitoring centre	0.0
bing	605	usability	0.0
bing	606	user expectations	0.0
bing	607	user interface	0.0
bing	608	vannevar bush	0.0
bing	609	vector space model	0.0
bing	610	veronica (computer)	0.0
bing	611	veronica lodge	0.0
bing	612	vertical search	0.0
bing	613	video search engine	0.0
bing	614	viewzi	0.0
bing	615	virtual reality	0.0
bing	616	visualization (computer graphics)	0.0
bing	617	vivisimo	0.0
bing	618	voice search	0.0
bing	620	w3catalog	0.0
bing	621	wearable computer	0.0
bing	623	web archiving	0.0
bing	624	web cache	0.0
bing	627	web directories	0.0
bing	628	web directory	0.0
bing	629	web form	0.0
bing	630	web indexing	0.0
bing	632	web page	0.0
bing	633	web portal	0.0
bing	634	web query classification	0.0
bing	635	web robot	0.0
bing	636	web scraping	0.0
bing	639	webserver	0.0
bing	640	website parse template	0.0
bing	641	website mirroring software	0.0
bing	642	weka (machine learning)	0.0
bing	643	wide area information server	0.0
bing	644	wikia search	0.0
bing	645	wikiseek	0.0
bing	646	wireless sensor network	0.0
bing	648	world wide web	0.0
bing	649	world wide web wanderer	0.0
bing	650	xml	0.0
bing	651	xml-retrieval	0.0
bing	652	xml for analysis	0.0
bing	653	yahoo!	0.0
bing	655	yandex	0.0
bing	657	yummly	0.0
bing	658	z39.50	0.0
data mining	314	java data mining	0.21458721637256617
data mining	139	data pre-processing	0.20096269223049418
data mining	138	data mining extensions	0.19779308972501175
data mining	501	semma	0.19120961185878488
data mining	476	rapidminer	0.17915343559046842
data mining	196	educational data mining	0.17453569421422804
data mining	376	mining software repositories	0.15506469841399304
data mining	366	measure (data warehouse)	0.15276571825994545
data mining	70	crisp-dm	0.14976920181335485
data mining	128	cross industry standard process for data mining	0.14976920181335485
data mining	195	early-arriving fact	0.1458501848188771
data mining	147	data extraction	0.14186895321412946
data mining	422	operational data store	0.14038832094751708
data mining	342	list of reporting software	0.1388174075670436
data mining	64	business intelligence tools	0.1356616338254262
data mining	220	fact (data warehouse)	0.13284676068038584
data mining	477	reactive business intelligence	0.13175358682068802
data mining	424	oracle data mining	0.13083258041156637
data mining	527	sequence mining	0.12917946403519515
data mining	26	angoss	0.1256380864914832
data mining	256	holap	0.12445348548771894
data mining	487	rexer's annual data miner survey	0.12272465019015655
data mining	153	data mining in agriculture	0.12140394642111166
data mining	154	data mining in meteorology	0.11753340891352071
data mining	426	orange (software)	0.11744204012499418
data mining	631	web mining	0.1173446046353488
data mining	554	statsoft	0.11618757820164234
data mining	284	information integration	0.1143628231647351
data mining	322	knime	0.11380931311116398
data mining	122	conference on knowledge discovery and data mining	0.11355179147347916
data mining	321	kdd conference	0.11355179147347916
data mining	502	sigkdd	0.11355179147347916
data mining	449	predictive model markup language	0.1131396026836306
data mining	505	spss modeler	0.1128563031667245
data mining	353	molap	0.11183458793431994
data mining	359	market basket analysis	0.110198711132657
data mining	189	donald b. crouch	0.10801926165504869
data mining	323	kxen inc.	0.10557214879858781
data mining	164	database system	0.10414874638379341
data mining	171	degenerate dimension	0.10410176958558473
data mining	177	dimension table	0.1028899109203282
data mining	156	data set	0.10281014357280813
data mining	151	data mart	0.1027902165535983
data mining	474	ralph kimball	0.10259399666135681
data mining	145	data dictionary	0.1018259750767853
data mining	561	structured data analysis (statistics)	0.09994550752286664
data mining	49	bill inmon	0.09855216154005918
data mining	507	statistica	0.09830354143607205
data mining	374	microsoft analysis services	0.09803351697924563
data mining	13	aggregate (data warehouse)	0.09713071041634944
data mining	132	customer analytics	0.09688235538582365
data mining	591	trevor hastie	0.09666151033089146
data mining	411	olap cube	0.0964392976559925
data mining	160	data visualization	0.09480963408381038
data mining	213	exploratory data analysis	0.09445211705012134
data mining	150	data management	0.09416005326314644
data mining	529	sixth normal form	0.09405684855990767
data mining	37	association rule	0.09133570543967304
data mining	38	association rule learning	0.09133570543967304
data mining	39	association rule mining	0.09133570543967304
data mining	40	association rules	0.09133570543967304
data mining	311	jhepwork	0.09069145027111726
data mining	652	xml for analysis	0.0900751373192966
data mining	3	advise	0.08917529097089456
data mining	168	decision tree learning	0.08902605707700156
data mining	202	environment for developing kdd-applications supported by index-structures	0.08874905807483098
data mining	352	ml-flex	0.08861850884333851
data mining	563	subspace clustering	0.08832528540785188
data mining	578	text mining	0.08707627292387396
data mining	642	weka (machine learning)	0.08687646740446213
data mining	159	data transformation	0.08656726121376203
data mining	384	multifactor dimensionality reduction	0.08592904155242474
data mining	146	data dredging	0.08546623949438499
data mining	157	data snooping	0.08546623949438499
data mining	27	anomaly detection	0.08529583603089474
data mining	472	rolap	0.08494412429878345
data mining	552	star schema	0.08217810992716068
data mining	176	dimension reduction	0.08131893900601571
data mining	221	fact table	0.08090915482130508
data mining	152	data mining	0.07950007676429552
data mining	178	dimensional modeling	0.07904417198886451
data mining	24	analytics	0.0790254786143138
data mining	280	information retrieval facility	0.07669319954132499
data mining	136	dashboard (business)	0.07638004722359973
data mining	181	discovery net	0.07598078895832758
data mining	545	special interest group on information retrieval	0.0755346377010634
data mining	355	machine learning	0.0755242239805881
data mining	142	data cleaning	0.07433238276601682
data mining	383	multidimensional expressions	0.07404529133781931
data mining	458	profiling practices	0.0728619402609124
data mining	93	column-oriented dbms	0.07258233469899386
data mining	595	uima	0.07213603022745264
data mining	141	data analysis	0.07099192351722812
data mining	9	actuate corporation	0.07049684610104345
data mining	175	dimension (data warehouse)	0.07013779499945806
data mining	161	data warehouse	0.0694476102224341
data mining	414	online analytical processing	0.06806047126571341
data mining	521	search oriented architecture	0.06787999580781709
data mining	25	anchor modeling	0.06658720729023174
data mining	63	business intelligence	0.06643205764989314
data mining	634	web query classification	0.06592247565417712
data mining	97	comparison of olap servers	0.06509382882855412
data mining	281	information access	0.06474620139997007
data mining	208	exalead	0.06465251978191885
data mining	349	matrix	0.06435183024279724
data mining	212	expertise finding	0.06394894492245728
data mining	140	data vault modeling	0.06360339090159906
data mining	48	bibliometrics	0.06213241008748448
data mining	603	uplift modelling	0.06209295962615562
data mining	560	stellar wind (code name)	0.061424855228352435
data mining	88	cluster analysis	0.0611856601133114
data mining	143	data clustering	0.0611856601133114
data mining	149	data loading	0.060933297900982286
data mining	215	extract, transform, load	0.060933297900982286
data mining	444	police-enforced anpr in the uk	0.060909892376413206
data mining	137	data	0.0603218688401158
data mining	75	carrot2	0.06010008524143366
data mining	530	slowly changing dimension	0.05941604020453759
data mining	636	web scraping	0.059264905290101824
data mining	467	quantitative structure%e2%80%93activity relationship	0.05667787736843762
data mining	158	data structure	0.05659787663876458
data mining	328	knowledge discovery	0.056069059289224094
data mining	371	metasearch engine	0.055741511903289576
data mining	473	r (programming language)	0.055640511601411057
data mining	167	decision support system	0.0544013170382878
data mining	201	enterprise search	0.05417332463681899
data mining	431	overfitting	0.05406533603025363
data mining	587	total information awareness	0.05405008299933755
data mining	555	statistical classification	0.053507641694380735
data mining	503	sigmod	0.05349149843119543
data mining	293	information technology	0.05348421243374627
data mining	337	learning to rank	0.05308223791913862
data mining	144	data collection	0.052263834395109315
data mining	223	federated search	0.050681525451590964
data mining	331	lionsolver	0.050534329037284706
data mining	646	wireless sensor network	0.050342642973008035
data mining	573	temporal information retrieval	0.049965573609596546
data mining	390	music information retrieval	0.04995901217028263
data mining	499	sas (software)	0.04986480630007576
data mining	53	bioinformatic	0.0494887760357473
data mining	54	bioinformatics	0.0494887760357473
data mining	370	metadata	0.0493348184327928
data mining	525	semantic search	0.048819664547808755
data mining	10	adversarial information retrieval	0.04803260929348331
data mining	340	list of computer science conferences	0.04791980587192922
data mining	415	online search	0.04767444006435869
data mining	330	knowledge visualization	0.04747887299458243
data mining	616	visualization (computer graphics)	0.04747887299458243
data mining	276	index (search engine)	0.047248927844357594
data mining	517	search engine indexing	0.047248927844357594
data mining	283	information extraction	0.047244448391627246
data mining	638	web search query	0.047187557524688145
data mining	261	herman hollerith	0.046528572859263234
data mining	450	predictive analytics	0.046486068968341614
data mining	270	ill-posed	0.04639046296624199
data mining	541	sogou.com	0.0461962182535958
data mining	155	data modeling	0.045577717492286896
data mining	377	missing data	0.04531037959990291
data mining	515	search engine (computing)	0.04523805180786786
data mining	557	statistical model	0.045017839041300876
data mining	536	software design	0.04485223965015325
data mining	564	support vector machines	0.044133723694591856
data mining	241	geographic information systems	0.04329036493871919
data mining	398	natural language processing	0.04305913088509629
data mining	559	statistics	0.042982466243716246
data mining	460	programming paradigm	0.04287005487333191
data mining	345	local search (internet)	0.042709975286043575
data mining	282	information architecture	0.04269075132621562
data mining	116	computer science	0.0425249650210563
data mining	542	sorrell v. ims health, inc.	0.04197080570302082
